purchase_id,item_id,Customer ID,Purchase Amount (USD),Season,Review Rating,Payment Method,Shipping Type,Discount Applied,Promo Code Used
3223,1656,3223,84,1,4.6,4,6,No,No
3224,1214,3224,65,2,3.9,5,5,No,No
3225,665,3225,80,4,2.7,2,3,No,No
3226,180,3226,98,1,3.0,3,6,No,No
3227,1516,3227,71,2,3.3,4,4,No,No
3228,1161,3228,69,1,2.7,3,3,No,No
3229,906,3229,95,2,4.6,3,1,No,No
3230,981,3230,67,1,2.7,4,2,No,No
3231,1487,3231,49,3,2.5,6,4,No,No
3232,1269,3232,97,4,4.4,5,3,No,No
3233,1791,3233,34,2,4.0,5,4,No,No
3234,95,3234,74,1,3.8,3,2,No,No
3235,884,3235,96,4,2.5,1,1,No,No
3236,93,3236,68,3,4.0,6,3,No,No
3237,77,3237,84,1,4.1,6,4,No,No
3238,1776,3238,57,3,2.8,1,2,No,No
3239,1528,3239,84,1,3.4,5,1,No,No
3240,1626,3240,32,1,2.7,3,1,No,No
3241,1060,3241,37,1,3.8,3,1,No,No
3242,536,3242,58,3,4.4,3,6,No,No
3243,1572,3243,74,1,2.8,2,2,No,No
3244,658,3244,99,3,5.0,6,6,No,No
3245,1697,3245,81,1,4.7,1,2,No,No
3246,978,3246,76,1,3.2,5,4,No,No
3247,1485,3247,98,3,2.9,6,6,No,No
3248,476,3248,91,3,3.7,6,2,No,No
3249,1806,3249,79,3,4.2,6,3,No,No
3250,37,3250,83,3,3.4,3,2,No,No
3251,332,3251,90,2,2.9,2,1,No,No
3252,319,3252,20,4,3.7,4,5,No,No
3253,1020,3253,21,2,2.7,1,6,No,No
3254,24,3254,60,1,3.2,4,1,No,No
3255,1725,3255,31,4,4.9,6,6,No,No
3256,1328,3256,40,1,2.8,2,4,No,No
3257,1618,3257,26,4,4.7,2,3,No,No
3258,1187,3258,98,1,3.3,5,2,No,No
3259,1268,3259,51,2,4.3,4,2,No,No
3260,648,3260,95,1,3.7,5,1,No,No
3261,1129,3261,36,3,4.5,1,1,No,No
3262,71,3262,52,4,3.4,1,6,No,No
3263,1790,3263,35,2,2.7,2,5,No,No
3264,1353,3264,68,1,4.4,5,2,No,No
3265,986,3265,50,4,4.0,5,2,No,No
3266,1644,3266,100,4,3.2,3,2,No,No
3267,341,3267,74,4,4.2,1,4,No,No
3268,669,3268,45,4,3.0,4,6,No,No
3269,394,3269,97,1,2.8,2,3,No,No
3270,166,3270,60,4,4.9,6,2,No,No
3271,1557,3271,25,4,4.7,2,2,No,No
3272,1592,3272,55,2,4.4,4,5,No,No
3273,1267,3273,99,4,3.1,1,4,No,No
3274,121,3274,45,3,2.6,3,3,No,No
3275,1701,3275,20,2,3.9,3,6,No,No
3276,1005,3276,88,3,2.6,6,1,No,No
3277,1130,3277,99,3,4.0,3,6,No,No
3278,1404,3278,86,2,4.9,2,6,No,No
3279,390,3279,70,3,3.3,4,1,No,No
3280,636,3280,50,1,3.0,3,2,No,No
3281,521,3281,57,4,2.7,3,4,No,No
3282,947,3282,69,4,3.1,4,3,No,No
3283,1787,3283,94,1,4.8,1,4,No,No
3284,743,3284,24,2,2.9,3,2,No,No
3285,1109,3285,79,2,4.5,4,1,No,No
3286,649,3286,31,1,4.6,5,3,No,No
3287,742,3287,67,4,5.0,6,2,No,No
3288,1382,3288,63,2,4.3,5,1,No,No
3289,580,3289,61,2,4.9,4,4,No,No
3290,33,3290,50,3,4.0,6,1,No,No
3291,291,3291,82,2,3.1,1,3,No,No
3292,77,3292,51,1,2.6,1,1,No,No
3293,514,3293,23,2,4.9,4,5,No,No
3294,319,3294,91,2,3.5,1,1,No,No
3295,1725,3295,60,2,4.5,5,6,No,No
3296,194,3296,34,3,2.8,5,4,No,No
3297,172,3297,23,2,4.2,5,4,No,No
3298,106,3298,82,1,4.1,3,3,No,No
3299,752,3299,73,1,3.5,5,2,No,No
3300,1323,3300,32,2,4.0,1,1,No,No
3301,609,3301,80,2,4.0,4,2,No,No
3302,1003,3302,58,3,2.5,5,3,No,No
3303,205,3303,82,4,4.2,6,5,No,No
3304,127,3304,60,3,3.4,5,4,No,No
3305,575,3305,79,1,4.8,4,4,No,No
3306,662,3306,41,3,4.9,1,5,No,No
3307,741,3307,39,3,3.6,2,6,No,No
3308,1135,3308,36,4,4.0,3,6,No,No
3309,827,3309,70,1,2.6,6,2,No,No
3310,528,3310,47,3,3.1,3,6,No,No
3311,765,3311,27,4,3.6,4,3,No,No
3312,584,3312,52,3,4.0,5,2,No,No
3313,1455,3313,75,3,3.9,6,4,No,No
3314,643,3314,30,1,3.9,2,2,No,No
3315,1569,3315,94,2,3.3,5,5,No,No
3316,1133,3316,68,3,2.9,3,5,No,No
3317,1561,3317,45,3,3.1,2,3,No,No
3318,654,3318,67,3,4.7,4,5,No,No
3319,762,3319,46,3,3.9,6,3,No,No
3320,1336,3320,31,3,4.3,2,4,No,No
3321,216,3321,44,1,4.2,2,1,No,No
3322,339,3322,100,4,4.3,1,4,No,No
3323,1743,3323,92,4,4.6,3,4,No,No
3324,548,3324,78,4,3.8,6,3,No,No
3325,1804,3325,32,1,3.3,6,5,No,No
3326,1050,3326,97,1,3.7,4,1,No,No
3327,468,3327,95,3,4.3,2,5,No,No
3328,1328,3328,64,2,4.1,1,2,No,No
3329,1060,3329,35,2,3.2,6,3,No,No
3330,28,3330,54,4,3.8,4,2,No,No
3331,1475,3331,96,2,3.2,5,1,No,No
3332,1637,3332,58,3,3.5,4,3,No,No
3333,1788,3333,23,3,3.1,5,1,No,No
3334,833,3334,35,2,4.2,4,2,No,No
3335,1184,3335,23,3,3.4,1,3,No,No
3336,646,3336,94,4,3.5,3,2,No,No
3337,167,3337,45,1,4.0,6,3,No,No
3338,730,3338,23,4,4.4,1,1,No,No
3339,1400,3339,94,4,2.9,6,1,No,No
3340,463,3340,99,1,3.6,4,6,No,No
3341,1816,3341,36,1,4.4,3,3,No,No
3342,791,3342,50,3,4.5,6,5,No,No
3343,771,3343,81,2,3.8,3,3,No,No
3344,1373,3344,31,4,3.6,1,1,No,No
3345,649,3345,48,1,4.3,4,3,No,No
3346,545,3346,91,3,4.0,2,1,No,No
3347,816,3347,99,3,3.4,5,2,No,No
3348,1298,3348,70,3,4.4,3,5,No,No
3349,1756,3349,74,4,2.8,5,5,No,No
3350,900,3350,79,1,2.8,2,6,No,No
3351,558,3351,33,1,4.9,5,1,No,No
3352,1167,3352,49,2,4.2,2,1,No,No
3353,104,3353,96,3,2.9,3,4,No,No
3354,385,3354,66,1,4.6,4,3,No,No
3355,1416,3355,45,1,2.8,2,4,No,No
3356,179,3356,28,2,2.6,4,6,No,No
3357,830,3357,48,3,3.5,3,6,No,No
3358,691,3358,67,4,3.5,6,3,No,No
3359,1780,3359,59,1,3.4,4,1,No,No
3360,1616,3360,74,1,3.9,3,4,No,No
3361,761,3361,81,2,3.3,6,1,No,No
3362,1276,3362,26,2,4.1,3,3,No,No
3363,533,3363,61,3,3.0,3,4,No,No
3364,1716,3364,23,4,3.0,5,4,No,No
3365,1125,3365,33,1,3.2,2,5,No,No
3366,1397,3366,58,1,3.9,1,2,No,No
3367,474,3367,65,2,3.6,6,1,No,No
3368,1772,3368,48,3,3.1,3,6,No,No
3369,1040,3369,25,2,4.8,2,2,No,No
3370,1705,3370,51,4,3.8,4,1,No,No
3371,89,3371,31,3,2.8,6,6,No,No
3372,714,3372,99,4,4.0,5,4,No,No
3373,1560,3373,25,4,4.6,3,3,No,No
3374,1055,3374,52,2,3.5,4,6,No,No
3375,194,3375,47,2,3.7,4,1,No,No
3376,289,3376,98,1,4.9,4,2,No,No
3377,612,3377,46,4,4.1,3,6,No,No
3378,1208,3378,32,4,4.6,1,4,No,No
3379,1313,3379,75,1,4.5,5,4,No,No
3380,524,3380,51,3,5.0,4,6,No,No
3381,368,3381,52,3,3.8,5,5,No,No
3382,601,3382,66,4,4.7,1,5,No,No
3383,1707,3383,35,2,2.8,1,2,No,No
3384,328,3384,43,1,2.6,3,4,No,No
3385,667,3385,24,3,3.8,3,3,No,No
3386,895,3386,83,4,2.8,5,5,No,No
3387,1779,3387,62,1,2.6,4,1,No,No
3388,996,3388,78,2,3.4,6,1,No,No
3389,1701,3389,61,2,4.5,6,6,No,No
3390,951,3390,57,1,3.8,3,3,No,No
3391,1582,3391,70,3,3.0,3,4,No,No
3392,694,3392,57,1,3.7,2,1,No,No
3393,1149,3393,74,4,4.4,3,3,No,No
3394,395,3394,90,1,3.1,5,4,No,No
3395,1077,3395,98,2,4.2,2,6,No,No
3396,407,3396,43,4,3.1,4,3,No,No
3397,1002,3397,37,4,5.0,5,4,No,No
3398,164,3398,38,3,2.7,1,5,No,No
3399,809,3399,60,4,3.8,2,5,No,No
3400,1016,3400,55,4,3.3,4,5,No,No
3401,1631,3401,51,1,4.8,4,3,No,No
3402,13,3402,71,4,3.4,6,5,No,No
3403,677,3403,61,2,4.4,6,1,No,No
3404,254,3404,65,3,3.9,3,5,No,No
3405,448,3405,34,1,3.9,2,1,No,No
3406,187,3406,87,3,4.2,6,6,No,No
3407,1713,3407,79,2,4.0,6,6,No,No
3408,423,3408,46,2,2.6,1,6,No,No
3409,1544,3409,72,3,4.4,5,5,No,No
3410,1204,3410,93,3,3.2,5,4,No,No
3411,1035,3411,76,3,4.3,5,3,No,No
3412,1242,3412,56,4,4.9,6,1,No,No
3413,1049,3413,83,1,3.8,3,6,No,No
3414,496,3414,90,4,2.5,2,2,No,No
3415,253,3415,94,2,4.9,6,4,No,No
3416,170,3416,68,1,3.0,3,1,No,No
3417,1055,3417,53,2,3.2,5,6,No,No
3418,315,3418,35,3,2.9,5,1,No,No
3419,749,3419,30,3,2.8,2,3,No,No
3420,870,3420,26,4,3.1,6,6,No,No
3421,621,3421,60,4,3.4,4,2,No,No
3422,1269,3422,30,3,2.9,5,3,No,No
3423,290,3423,91,4,3.2,3,4,No,No
3424,244,3424,71,2,3.8,6,4,No,No
3425,1095,3425,64,3,3.6,6,1,No,No
3426,607,3426,54,3,4.3,1,4,No,No
3427,1592,3427,35,1,4.8,5,1,No,No
3428,1821,3428,38,4,2.5,1,6,No,No
3429,889,3429,69,1,2.5,4,4,No,No
3430,1438,3430,96,4,4.6,4,2,No,No
3431,1558,3431,73,4,4.2,3,4,No,No
3432,116,3432,49,3,4.2,2,2,No,No
3433,248,3433,44,3,4.8,3,1,No,No
3434,1571,3434,93,2,4.5,2,3,No,No
3435,995,3435,72,3,3.3,5,1,No,No
3436,1549,3436,91,3,2.7,4,1,No,No
3437,79,3437,83,4,2.8,6,1,No,No
3438,776,3438,62,4,3.5,6,1,No,No
3439,1206,3439,71,1,3.0,4,6,No,No
3440,465,3440,93,3,4.5,2,2,No,No
3441,517,3441,63,1,4.3,3,1,No,No
3442,1738,3442,96,1,4.1,4,5,No,No
3443,1424,3443,78,2,4.3,6,4,No,No
3444,384,3444,24,3,5.0,5,3,No,No
3445,989,3445,63,3,3.8,2,1,No,No
3446,615,3446,58,1,4.9,6,5,No,No
3447,272,3447,55,2,5.0,4,1,No,No
3448,1040,3448,58,1,4.3,4,2,No,No
3449,353,3449,28,4,4.1,5,2,No,No
3450,167,3450,37,2,4.5,5,5,No,No
3451,1343,3451,78,2,3.6,5,6,No,No
3452,216,3452,73,1,3.0,1,3,No,No
3453,758,3453,20,2,3.7,3,4,No,No
3454,1176,3454,60,4,4.3,6,5,No,No
3455,556,3455,71,1,4.6,2,6,No,No
3456,1783,3456,89,1,4.7,1,5,No,No
3457,693,3457,53,1,4.6,1,2,No,No
3458,889,3458,87,3,3.0,1,2,No,No
3459,880,3459,37,2,3.4,5,5,No,No
3460,664,3460,37,1,3.8,6,2,No,No
3461,1116,3461,78,2,3.1,3,2,No,No
3462,1288,3462,23,2,4.4,6,5,No,No
3463,807,3463,73,2,4.5,1,5,No,No
3464,906,3464,27,1,2.8,4,1,No,No
3465,346,3465,59,4,2.7,4,4,No,No
3466,27,3466,53,2,3.4,1,5,No,No
3467,1581,3467,42,3,4.6,4,5,No,No
3468,1115,3468,45,1,5.0,1,4,No,No
3469,1653,3469,89,4,3.5,3,5,No,No
3470,1540,3470,85,1,3.3,1,6,No,No
3471,344,3471,69,3,4.5,2,3,No,No
3472,1064,3472,66,2,3.1,2,6,No,No
3473,204,3473,42,3,4.0,1,3,No,No
3474,394,3474,40,2,2.5,3,2,No,No
3475,967,3475,82,4,4.4,5,6,No,No
3476,1488,3476,88,2,4.4,4,2,No,No
3477,283,3477,99,3,3.2,3,3,No,No
3478,563,3478,85,2,3.8,5,6,No,No
3479,537,3479,57,1,4.6,5,6,No,No
3480,1728,3480,56,3,4.9,5,5,No,No
3481,1030,3481,79,4,3.5,2,3,No,No
3482,1577,3482,67,3,3.4,3,6,No,No
3483,464,3483,61,4,3.9,6,4,No,No
3484,674,3484,37,4,3.9,6,2,No,No
3485,373,3485,75,1,4.2,4,3,No,No
3486,1223,3486,21,4,3.4,4,5,No,No
3487,1311,3487,89,4,4.9,4,5,No,No
3488,1017,3488,24,1,2.9,4,6,No,No
3489,1746,3489,27,2,4.9,2,6,No,No
3490,367,3490,26,3,4.6,1,1,No,No
3491,262,3491,82,2,3.6,6,6,No,No
3492,975,3492,28,4,4.3,1,2,No,No
3493,477,3493,65,1,4.6,5,5,No,No
3494,1002,3494,82,4,4.7,2,6,No,No
3495,1128,3495,38,4,3.5,3,3,No,No
3496,1372,3496,33,2,2.8,4,3,No,No
3497,1273,3497,38,3,4.0,2,3,No,No
3498,543,3498,48,2,4.3,5,6,No,No
3499,1048,3499,35,3,3.8,5,5,No,No
3500,1538,3500,29,1,3.0,1,4,No,No
3501,1219,3501,48,1,4.6,3,4,No,No
3502,1276,3502,87,1,4.8,1,5,No,No
3503,29,3503,62,1,4.7,1,4,No,No
3504,1200,3504,96,2,3.9,2,3,No,No
3505,565,3505,41,1,4.0,1,4,No,No
3506,877,3506,42,4,3.7,2,1,No,No
3507,1173,3507,57,4,3.7,6,1,No,No
3508,561,3508,65,2,4.2,1,6,No,No
3509,969,3509,54,1,4.7,6,5,No,No
3510,1752,3510,22,4,4.3,2,4,No,No
3511,1509,3511,96,1,4.9,3,1,No,No
3512,885,3512,81,3,3.9,6,1,No,No
3513,1207,3513,46,1,3.4,1,3,No,No
3514,208,3514,74,2,4.2,1,6,No,No
3515,1519,3515,50,4,4.7,6,2,No,No
3516,427,3516,80,4,4.0,5,4,No,No
3517,277,3517,56,3,4.0,6,3,No,No
3518,1416,3518,69,4,3.1,4,4,No,No
3519,1185,3519,97,2,4.2,1,5,No,No
3520,1350,3520,66,4,3.7,3,4,No,No
3521,630,3521,70,2,3.1,5,2,No,No
3522,1273,3522,50,4,3.7,3,6,No,No
3523,985,3523,85,2,3.2,1,6,No,No
3524,26,3524,59,3,2.8,5,5,No,No
3525,958,3525,74,3,2.9,3,3,No,No
3526,1612,3526,38,4,3.5,5,5,No,No
3527,1708,3527,99,2,3.8,5,2,No,No
3528,191,3528,97,2,4.7,2,3,No,No
3529,1094,3529,67,3,4.5,2,3,No,No
3530,1799,3530,20,4,3.9,3,4,No,No
3531,1601,3531,45,2,3.4,1,2,No,No
3532,1307,3532,52,4,4.6,3,1,No,No
3533,949,3533,68,1,4.6,3,5,No,No
3534,1473,3534,98,1,4.7,6,5,No,No
3535,1264,3535,83,1,3.2,6,2,No,No
3536,1345,3536,51,3,5.0,1,2,No,No
3537,519,3537,21,2,4.5,6,2,No,No
3538,533,3538,92,2,3.5,6,5,No,No
3539,1295,3539,63,2,4.5,6,6,No,No
3540,913,3540,56,2,3.2,6,2,No,No
3541,1338,3541,95,2,4.6,1,3,No,No
3542,177,3542,66,4,4.0,2,4,No,No
3543,344,3543,28,2,4.2,1,2,No,No
3544,607,3544,83,4,4.1,3,5,No,No
3545,1589,3545,55,1,3.6,5,1,No,No
3546,1061,3546,28,2,3.7,6,1,No,No
3547,1129,3547,79,3,3.6,1,3,No,No
3548,1098,3548,31,3,3.8,4,5,No,No
3549,182,3549,37,1,3.0,6,5,No,No
3550,1775,3550,34,3,3.4,3,1,No,No
3551,1290,3551,74,4,4.8,6,5,No,No
3552,440,3552,31,2,2.6,3,6,No,No
3553,1624,3553,66,4,2.9,3,4,No,No
3554,1261,3554,99,2,4.9,2,3,No,No
3555,398,3555,55,2,5.0,1,3,No,No
3556,160,3556,23,2,4.6,5,4,No,No
3557,1699,3557,88,1,4.2,1,2,No,No
3558,764,3558,26,3,4.9,5,4,No,No
3559,10,3559,94,3,4.8,3,5,No,No
3560,1327,3560,25,1,3.0,4,4,No,No
3561,1598,3561,96,1,3.5,2,2,No,No
3562,1455,3562,29,2,3.4,2,5,No,No
3563,1479,3563,36,4,3.4,5,3,No,No
3564,172,3564,90,3,4.9,3,5,No,No
3565,484,3565,38,3,4.4,5,3,No,No
3566,553,3566,52,2,4.2,2,6,No,No
3567,843,3567,88,2,3.1,3,4,No,No
3568,1144,3568,56,3,4.0,6,4,No,No
3569,1055,3569,71,2,4.8,2,4,No,No
3570,1051,3570,94,1,3.3,3,2,No,No
3571,435,3571,97,4,4.7,5,5,No,No
3572,1425,3572,27,3,3.2,2,5,No,No
3573,1328,3573,28,2,5.0,1,5,No,No
3574,806,3574,67,1,4.9,2,3,No,No
3575,1553,3575,70,1,4.9,2,2,No,No
3576,334,3576,95,1,3.7,2,2,No,No
3577,240,3577,24,2,3.0,2,2,No,No
3578,128,3578,35,4,2.6,5,5,No,No
3579,1247,3579,22,4,2.6,3,5,No,No
3580,1100,3580,66,1,4.8,1,5,No,No
3581,175,3581,83,3,3.2,1,1,No,No
3582,402,3582,95,1,4.9,6,4,No,No
3583,1352,3583,41,3,3.4,2,1,No,No
3584,146,3584,77,3,2.7,4,6,No,No
3585,1460,3585,52,1,4.8,4,2,No,No
3586,498,3586,41,4,4.1,2,5,No,No
3587,697,3587,28,4,4.6,5,6,No,No
3588,1733,3588,90,3,4.4,4,5,No,No
3589,1632,3589,55,2,3.5,1,1,No,No
3590,88,3590,73,2,4.8,2,4,No,No
3591,396,3591,87,1,2.9,5,1,No,No
3592,755,3592,89,4,3.2,2,1,No,No
3593,228,3593,82,2,4.4,2,1,No,No
3594,1039,3594,80,2,4.6,1,4,No,No
3595,1093,3595,87,3,2.6,5,1,No,No
3596,186,3596,41,2,3.1,2,6,No,No
3597,680,3597,83,2,4.3,1,5,No,No
3598,1633,3598,71,3,3.1,2,5,No,No
3599,723,3599,76,2,4.6,1,6,No,No
3600,1141,3600,34,2,4.6,2,2,No,No
3601,433,3601,81,2,2.7,5,3,No,No
3602,1778,3602,47,3,3.0,4,4,No,No
3603,1434,3603,36,3,3.3,1,6,No,No
3604,819,3604,51,2,2.7,4,3,No,No
3605,689,3605,86,1,3.3,1,5,No,No
3606,819,3606,41,1,4.3,6,6,No,No
3607,1085,3607,90,1,4.8,2,2,No,No
3608,586,3608,93,1,3.3,4,5,No,No
3609,463,3609,56,1,4.3,1,4,No,No
3610,1553,3610,39,3,3.0,4,1,No,No
3611,789,3611,86,1,4.8,3,1,No,No
3612,1788,3612,82,2,2.9,5,5,No,No
3613,1058,3613,29,3,3.6,3,5,No,No
3614,615,3614,27,1,3.5,2,6,No,No
3615,447,3615,25,2,4.7,1,1,No,No
3616,395,3616,31,4,4.4,1,3,No,No
3617,670,3617,23,4,3.3,2,6,No,No
3618,95,3618,47,1,4.3,4,2,No,No
3619,469,3619,67,1,4.0,6,1,No,No
3620,1138,3620,75,4,4.9,2,1,No,No
3621,1059,3621,82,3,2.9,3,2,No,No
3622,1527,3622,32,3,4.0,6,1,No,No
3623,405,3623,41,1,4.3,1,6,No,No
3624,904,3624,89,4,2.7,6,1,No,No
3625,653,3625,82,1,5.0,5,6,No,No
3626,1095,3626,99,4,4.4,4,2,No,No
3627,161,3627,98,1,3.5,1,2,No,No
3628,103,3628,54,4,3.3,3,4,No,No
3629,158,3629,88,3,3.8,2,3,No,No
3630,1759,3630,43,3,4.5,3,5,No,No
3631,614,3631,73,4,4.8,3,6,No,No
3632,619,3632,50,1,2.9,4,6,No,No
3633,1459,3633,73,2,3.2,5,2,No,No
3634,470,3634,51,2,2.8,6,3,No,No
3635,1564,3635,22,4,3.3,1,5,No,No
3636,1022,3636,32,1,3.3,2,3,No,No
3637,1025,3637,38,3,4.2,5,1,No,No
3638,240,3638,66,4,3.6,5,2,No,No
3639,34,3639,20,2,4.6,3,2,No,No
3640,316,3640,44,3,3.6,6,1,No,No
3641,1615,3641,31,2,4.0,3,4,No,No
3642,754,3642,45,1,2.7,4,3,No,No
3643,377,3643,71,3,4.4,3,6,No,No
3644,1156,3644,96,1,3.2,1,5,No,No
3645,186,3645,32,4,2.6,2,4,No,No
3646,16,3646,90,3,3.4,3,3,No,No
3647,894,3647,68,2,5.0,3,1,No,No
3648,1334,3648,45,4,2.9,2,6,No,No
3649,1425,3649,67,4,5.0,2,3,No,No
3650,1405,3650,57,1,4.4,4,5,No,No
3651,830,3651,60,3,3.5,2,1,No,No
3652,548,3652,32,2,3.8,1,2,No,No
3653,557,3653,29,1,3.8,6,6,No,No
3654,315,3654,20,2,3.9,4,4,No,No
3655,890,3655,98,4,3.3,4,4,No,No
3656,1719,3656,27,1,2.9,6,4,No,No
3657,788,3657,67,2,3.7,4,1,No,No
3658,1241,3658,82,4,3.7,1,2,No,No
3659,1780,3659,72,1,4.6,2,5,No,No
3660,1067,3660,77,1,4.9,1,6,No,No
3661,1244,3661,74,4,3.1,6,1,No,No
3662,1076,3662,39,4,3.5,2,4,No,No
3663,1336,3663,80,2,4.9,6,4,No,No
3664,29,3664,59,3,4.4,2,2,No,No
3665,770,3665,68,1,4.4,2,6,No,No
3666,1563,3666,77,1,3.4,3,4,No,No
3667,895,3667,50,4,3.0,3,1,No,No
3668,946,3668,45,1,2.6,3,4,No,No
3669,212,3669,71,3,3.2,5,6,No,No
3670,1583,3670,52,1,4.6,3,6,No,No
3671,1295,3671,50,4,3.8,2,3,No,No
3672,520,3672,66,3,4.8,1,1,No,No
3673,1071,3673,81,1,4.5,6,3,No,No
3674,1564,3674,28,3,4.2,4,1,No,No
3675,528,3675,65,4,2.7,6,1,No,No
3676,626,3676,80,4,4.5,2,2,No,No
3677,924,3677,94,2,4.9,5,3,No,No
3678,28,3678,30,1,2.8,2,5,No,No
3679,1209,3679,45,1,3.5,4,5,No,No
3680,334,3680,91,3,2.5,5,6,No,No
3681,1648,3681,36,4,2.9,6,5,No,No
3682,501,3682,73,1,4.2,5,4,No,No
3683,1196,3683,60,1,4.6,6,6,No,No
3684,1565,3684,77,4,3.0,1,3,No,No
3685,1384,3685,86,2,4.4,5,3,No,No
3686,1321,3686,42,3,2.6,5,5,No,No
3687,1042,3687,70,2,4.8,5,3,No,No
3688,1170,3688,44,3,2.9,5,4,No,No
3689,1621,3689,91,2,3.0,6,4,No,No
3690,877,3690,30,1,4.5,2,5,No,No
3691,203,3691,23,1,3.7,6,6,No,No
3692,1084,3692,21,3,4.8,3,4,No,No
3693,309,3693,34,2,4.8,6,3,No,No
3694,186,3694,46,3,4.7,4,1,No,No
3695,1698,3695,41,4,2.6,6,2,No,No
3696,1425,3696,33,1,4.6,1,5,No,No
3697,162,3697,48,1,3.4,6,4,No,No
3698,669,3698,66,4,3.0,5,5,No,No
3699,1448,3699,54,2,4.0,3,1,No,No
3700,34,3700,55,1,2.6,2,6,No,No
3701,571,3701,84,3,3.4,3,6,No,No
3702,1042,3702,66,2,4.5,2,6,No,No
3703,1266,3703,65,2,2.7,5,6,No,No
3704,1073,3704,83,1,2.9,1,5,No,No
3705,1601,3705,61,4,4.0,5,6,No,No
3706,1397,3706,65,3,3.2,5,3,No,No
3707,1046,3707,55,2,4.0,3,6,No,No
3708,464,3708,79,1,3.4,1,1,No,No
3709,693,3709,96,1,4.9,1,2,No,No
3710,1567,3710,43,1,3.6,4,3,No,No
3711,906,3711,40,3,3.6,5,1,No,No
3712,653,3712,62,1,3.2,2,3,No,No
3713,185,3713,72,2,3.7,6,1,No,No
3714,1272,3714,87,2,2.6,2,2,No,No
3715,634,3715,31,4,3.9,2,2,No,No
3716,1657,3716,34,1,3.4,3,3,No,No
3717,1188,3717,53,1,3.4,1,4,No,No
3718,1822,3718,85,3,4.2,6,2,No,No
3719,959,3719,50,1,2.9,3,5,No,No
3720,979,3720,91,3,4.1,2,3,No,No
3721,619,3721,56,1,3.6,4,3,No,No
3722,304,3722,60,1,4.0,3,4,No,No
3723,796,3723,34,1,4.0,5,5,No,No
3724,1038,3724,30,2,3.6,6,3,No,No
3725,444,3725,71,4,3.1,5,2,No,No
3726,425,3726,100,4,4.4,1,4,No,No
3727,137,3727,85,1,4.3,4,4,No,No
3728,1554,3728,83,3,3.5,3,4,No,No
3729,744,3729,31,4,3.0,3,5,No,No
3730,261,3730,82,2,4.7,1,1,No,No
3731,1204,3731,79,3,2.5,1,1,No,No
3732,614,3732,62,2,3.1,3,1,No,No
3733,1250,3733,92,2,3.3,5,3,No,No
3734,1560,3734,58,1,4.7,1,4,No,No
3735,676,3735,88,2,3.4,6,4,No,No
3736,1029,3736,44,2,3.1,2,1,No,No
3737,829,3737,56,2,4.6,2,6,No,No
3738,916,3738,23,4,4.9,4,3,No,No
3739,1330,3739,45,2,2.7,3,3,No,No
3740,1634,3740,31,1,4.2,1,3,No,No
3741,980,3741,96,3,2.6,2,6,No,No
3742,1201,3742,96,2,3.2,6,1,No,No
3743,1191,3743,80,1,4.4,4,5,No,No
3744,946,3744,28,1,3.6,3,3,No,No
3745,683,3745,51,3,2.7,6,4,No,No
3746,1535,3746,41,2,4.3,1,2,No,No
3747,357,3747,99,3,2.6,4,4,No,No
3748,1687,3748,53,2,4.3,3,6,No,No
3749,42,3749,25,1,3.9,5,1,No,No
3750,164,3750,95,4,2.9,4,1,No,No
3751,682,3751,88,1,3.1,4,3,No,No
3752,923,3752,97,1,4.2,2,3,No,No
3753,304,3753,81,4,4.1,4,1,No,No
3754,1664,3754,26,4,4.2,1,4,No,No
3755,1278,3755,41,3,4.4,5,2,No,No
3756,1417,3756,93,1,3.4,1,3,No,No
3757,1397,3757,69,2,4.8,3,2,No,No
3758,1396,3758,44,1,4.5,4,1,No,No
3759,1063,3759,54,2,2.7,2,6,No,No
3760,1490,3760,61,2,3.5,3,6,No,No
3761,1563,3761,80,1,3.1,5,4,No,No
3762,29,3762,30,3,2.8,6,4,No,No
3763,1315,3763,94,1,2.9,6,6,No,No
3764,1231,3764,24,4,4.5,5,5,No,No
3765,1560,3765,21,1,3.5,5,4,No,No
3766,890,3766,52,3,4.3,2,5,No,No
3767,527,3767,59,1,4.9,2,4,No,No
3768,1370,3768,51,3,3.1,6,3,No,No
3769,1719,3769,35,4,4.0,5,3,No,No
3770,444,3770,87,3,3.6,2,5,No,No
3771,942,3771,42,3,4.0,3,6,No,No
3772,1787,3772,86,4,2.6,1,2,No,No
3773,961,3773,26,1,3.1,2,4,No,No
3774,1717,3774,60,3,3.5,1,6,No,No
3775,485,3775,83,4,3.9,6,5,No,No
3776,123,3776,63,2,2.7,4,1,No,No
3777,1463,3777,25,2,4.1,4,5,No,No
3778,1339,3778,65,1,4.3,4,2,No,No
3779,1479,3779,60,1,2.9,5,3,No,No
3780,856,3780,75,2,4.0,6,2,No,No
3781,1473,3781,57,1,4.1,1,3,No,No
3782,257,3782,99,4,3.7,6,5,No,No
3783,741,3783,45,2,2.8,2,3,No,No
3784,503,3784,66,3,3.2,2,3,No,No
3785,1569,3785,53,4,4.5,2,4,No,No
3786,804,3786,94,4,3.8,4,5,No,No
3787,240,3787,47,1,3.6,6,1,No,No
3788,180,3788,80,1,3.6,5,1,No,No
3789,657,3789,65,2,3.2,2,4,No,No
3790,1195,3790,75,3,3.8,4,2,No,No
3791,567,3791,45,3,4.4,6,5,No,No
