Customer ID,Age,Gender,Location,Subscription Status,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2446,63,Male,Tennessee,No,50,Cash,Weekly
2447,38,Male,Alaska,No,7,Credit Card,Monthly
2448,59,Male,South Dakota,No,10,Venmo,Fortnightly
2449,54,Male,Tennessee,No,38,PayPal,Bi-Weekly
2450,26,Male,Alabama,No,31,Venmo,Fortnightly
2451,68,Male,North Carolina,No,7,Venmo,Quarterly
2452,41,Male,Oklahoma,No,27,Venmo,Monthly
2453,68,Male,New York,No,45,Bank Transfer,Every 3 Months
2454,21,Male,Iowa,No,13,Cash,Annually
2455,32,Male,Alaska,No,33,Venmo,Annually
2456,20,Male,Alaska,No,25,Cash,Every 3 Months
2457,59,Male,Nebraska,No,5,PayPal,Monthly
2458,53,Male,Delaware,No,23,Cash,Quarterly
2459,66,Male,Texas,No,17,Bank Transfer,Weekly
2460,47,Male,Missouri,No,14,Cash,Weekly
2461,58,Male,Maine,No,28,Credit Card,Annually
2462,28,Male,Pennsylvania,No,19,Credit Card,Weekly
2463,68,Male,Missouri,No,31,Bank Transfer,Bi-Weekly
2464,60,Male,Mississippi,No,25,Cash,Bi-Weekly
2465,47,Male,Hawaii,No,4,Cash,Bi-Weekly
2466,18,Male,Texas,No,20,Bank Transfer,Weekly
2467,32,Male,South Dakota,No,37,Cash,Annually
2468,27,Male,New Jersey,No,28,Credit Card,Annually
2469,65,Male,Connecticut,No,6,Venmo,Weekly
2470,68,Male,Maryland,No,27,PayPal,Annually
2471,55,Male,Arizona,No,29,Credit Card,Fortnightly
2472,30,Male,Oklahoma,No,1,Cash,Annually
2473,24,Male,Utah,No,31,Credit Card,Annually
2474,57,Male,Arkansas,No,28,Cash,Quarterly
2475,23,Male,North Carolina,No,19,Bank Transfer,Quarterly
2476,69,Male,California,No,36,Venmo,Monthly
2477,60,Male,Colorado,No,28,Cash,Monthly
2478,25,Male,California,No,29,PayPal,Weekly
2479,18,Male,Vermont,No,9,Bank Transfer,Every 3 Months
2480,37,Male,Kansas,No,26,Credit Card,Every 3 Months
2481,61,Male,Ohio,No,7,Credit Card,Fortnightly
2482,41,Male,New Jersey,No,35,Debit Card,Weekly
2483,69,Male,Arizona,No,46,Credit Card,Every 3 Months
2484,32,Male,Arizona,No,8,Debit Card,Monthly
2485,60,Male,New Hampshire,No,50,Cash,Every 3 Months
2486,43,Male,Louisiana,No,37,Bank Transfer,Annually
2487,61,Male,Texas,No,6,Credit Card,Fortnightly
2488,57,Male,Montana,No,16,PayPal,Bi-Weekly
2489,56,Male,New Hampshire,No,30,PayPal,Monthly
2490,66,Male,South Dakota,No,50,Venmo,Quarterly
2491,52,Male,Montana,No,5,Cash,Every 3 Months
2492,63,Male,North Carolina,No,15,Bank Transfer,Monthly
2493,50,Male,South Dakota,No,34,Bank Transfer,Bi-Weekly
2494,21,Male,Maine,No,6,Venmo,Every 3 Months
2495,42,Male,Oklahoma,No,26,Debit Card,Annually
2496,40,Male,Nebraska,No,34,Credit Card,Every 3 Months
2497,67,Male,Illinois,No,37,Credit Card,Weekly
2498,35,Male,Colorado,No,28,Bank Transfer,Annually
2499,18,Male,Massachusetts,No,38,Cash,Fortnightly
2500,52,Male,Louisiana,No,2,Cash,Quarterly
2501,59,Male,Massachusetts,No,32,Cash,Bi-Weekly
2502,49,Male,West Virginia,No,30,Venmo,Bi-Weekly
2503,46,Male,Idaho,No,17,PayPal,Every 3 Months
2504,69,Male,Ohio,No,5,Debit Card,Bi-Weekly
2505,56,Male,Rhode Island,No,31,Cash,Bi-Weekly
2506,27,Male,Illinois,No,43,PayPal,Quarterly
2507,57,Male,New York,No,19,Venmo,Annually
2508,58,Male,Louisiana,No,32,Credit Card,Every 3 Months
2509,23,Male,California,No,5,Debit Card,Bi-Weekly
2510,19,Male,Washington,No,9,Bank Transfer,Quarterly
2511,40,Male,South Dakota,No,48,Credit Card,Weekly
2512,54,Male,Idaho,No,1,PayPal,Quarterly
2513,50,Male,North Dakota,No,20,Credit Card,Monthly
2514,69,Male,Washington,No,42,Cash,Annually
2515,42,Male,Alaska,No,45,PayPal,Bi-Weekly
2516,37,Male,Kansas,No,41,Cash,Monthly
2517,46,Male,Utah,No,36,Debit Card,Quarterly
2518,64,Male,Wyoming,No,10,Venmo,Annually
2519,20,Male,Maine,No,31,Venmo,Annually
2520,40,Male,Michigan,No,21,Credit Card,Quarterly
2521,64,Male,Illinois,No,16,Cash,Every 3 Months
2522,29,Male,Minnesota,No,18,PayPal,Every 3 Months
2523,20,Male,Massachusetts,No,20,Debit Card,Weekly
2524,43,Male,New Jersey,No,21,Bank Transfer,Annually
2525,60,Male,Kansas,No,23,Credit Card,Quarterly
2526,39,Male,Kentucky,No,20,PayPal,Weekly
2527,47,Male,Rhode Island,No,30,PayPal,Bi-Weekly
2528,19,Male,Illinois,No,33,Bank Transfer,Every 3 Months
2529,52,Male,Alabama,No,31,Debit Card,Monthly
2530,34,Male,Tennessee,No,48,Bank Transfer,Monthly
2531,25,Male,Massachusetts,No,28,Debit Card,Weekly
2532,43,Male,Texas,No,7,Cash,Every 3 Months
2533,55,Male,Nebraska,No,4,Debit Card,Weekly
2534,66,Male,Pennsylvania,No,49,Cash,Bi-Weekly
2535,41,Male,Virginia,No,22,Cash,Weekly
2536,47,Male,Vermont,No,39,Bank Transfer,Fortnightly
2537,51,Male,Oklahoma,No,45,PayPal,Every 3 Months
2538,44,Male,Maine,No,30,PayPal,Fortnightly
2539,18,Male,New Jersey,No,33,Credit Card,Bi-Weekly
2540,33,Male,Massachusetts,No,24,Cash,Bi-Weekly
2541,24,Male,New Jersey,No,11,Debit Card,Quarterly
2542,33,Male,Washington,No,13,Venmo,Every 3 Months
2543,61,Male,Arkansas,No,27,PayPal,Annually
2544,27,Male,West Virginia,No,30,PayPal,Bi-Weekly
2545,46,Male,Delaware,No,39,Venmo,Quarterly
2546,38,Male,Texas,No,10,Debit Card,Annually
2547,63,Male,Texas,No,4,Credit Card,Quarterly
2548,47,Male,Mississippi,No,16,Cash,Weekly
2549,42,Male,Texas,No,34,Credit Card,Monthly
2550,41,Male,Virginia,No,11,Debit Card,Every 3 Months
2551,53,Male,New Hampshire,No,30,Debit Card,Fortnightly
2552,29,Male,Minnesota,No,40,Debit Card,Annually
2553,61,Male,Maryland,No,13,Credit Card,Annually
2554,69,Male,Vermont,No,28,Venmo,Every 3 Months
2555,51,Male,Kansas,No,49,Debit Card,Bi-Weekly
2556,24,Male,Idaho,No,23,Credit Card,Weekly
2557,24,Male,Montana,No,4,Bank Transfer,Quarterly
2558,70,Male,Oklahoma,No,17,PayPal,Fortnightly
2559,49,Male,California,No,24,PayPal,Fortnightly
2560,48,Male,Mississippi,No,21,Debit Card,Every 3 Months
2561,58,Male,California,No,17,Debit Card,Bi-Weekly
2562,32,Male,New York,No,22,Debit Card,Quarterly
2563,57,Male,Arizona,No,27,Cash,Fortnightly
2564,69,Male,Massachusetts,No,1,Venmo,Every 3 Months
2565,42,Male,Kentucky,No,27,Bank Transfer,Weekly
2566,30,Male,Vermont,No,8,Venmo,Quarterly
2567,35,Male,Missouri,No,43,PayPal,Quarterly
2568,19,Male,Michigan,No,24,Cash,Fortnightly
2569,52,Male,Texas,No,29,PayPal,Fortnightly
2570,42,Male,New York,No,10,Bank Transfer,Bi-Weekly
2571,36,Male,New Mexico,No,12,PayPal,Fortnightly
2572,45,Male,Mississippi,No,48,Cash,Fortnightly
2573,54,Male,Washington,No,40,Bank Transfer,Quarterly
2574,54,Male,New Mexico,No,1,Bank Transfer,Annually
2575,27,Male,Florida,No,26,Credit Card,Fortnightly
2576,53,Male,Minnesota,No,9,PayPal,Annually
2577,20,Male,New Hampshire,No,19,Debit Card,Quarterly
2578,52,Male,Minnesota,No,37,Bank Transfer,Monthly
2579,54,Male,Vermont,No,3,Cash,Quarterly
2580,65,Male,Minnesota,No,40,Venmo,Weekly
2581,43,Male,Massachusetts,No,13,Bank Transfer,Quarterly
2582,57,Male,Wyoming,No,48,Credit Card,Monthly
2583,19,Male,South Dakota,No,4,Venmo,Every 3 Months
2584,69,Male,Oklahoma,No,9,Cash,Weekly
2585,26,Male,Florida,No,26,Bank Transfer,Bi-Weekly
2586,57,Male,Wisconsin,No,19,Debit Card,Weekly
2587,20,Male,Maine,No,1,Credit Card,Every 3 Months
2588,55,Male,Connecticut,No,29,PayPal,Every 3 Months
2589,44,Male,Delaware,No,38,Venmo,Bi-Weekly
2590,52,Male,North Dakota,No,31,PayPal,Annually
2591,57,Male,California,No,35,Venmo,Annually
2592,40,Male,New Mexico,No,40,Cash,Quarterly
2593,23,Male,Iowa,No,13,Venmo,Quarterly
2594,36,Male,Colorado,No,9,Bank Transfer,Every 3 Months
2595,59,Male,Montana,No,25,Cash,Every 3 Months
2596,29,Male,Iowa,No,3,Bank Transfer,Bi-Weekly
2597,63,Male,Louisiana,No,35,Credit Card,Monthly
2598,60,Male,Alabama,No,13,Venmo,Bi-Weekly
2599,64,Male,Nevada,No,31,Debit Card,Annually
2600,63,Male,Vermont,No,48,Credit Card,Monthly
2601,21,Male,New York,No,6,Bank Transfer,Bi-Weekly
2602,61,Male,Mississippi,No,43,Cash,Monthly
2603,65,Male,South Carolina,No,1,Venmo,Quarterly
2604,69,Male,Washington,No,8,Cash,Annually
2605,47,Male,Colorado,No,6,Debit Card,Weekly
2606,41,Male,Nevada,No,32,Venmo,Fortnightly
2607,68,Male,Nevada,No,46,Bank Transfer,Bi-Weekly
2608,41,Male,Oklahoma,No,38,PayPal,Every 3 Months
2609,42,Male,Mississippi,No,48,Credit Card,Fortnightly
2610,66,Male,Arkansas,No,18,Debit Card,Bi-Weekly
2611,66,Male,West Virginia,No,25,Cash,Quarterly
2612,33,Male,Michigan,No,4,Cash,Fortnightly
2613,55,Male,Louisiana,No,27,Venmo,Quarterly
2614,58,Male,South Dakota,No,14,Bank Transfer,Monthly
2615,18,Male,North Dakota,No,36,Bank Transfer,Fortnightly
2616,49,Male,Arizona,No,6,Debit Card,Quarterly
2617,61,Male,Georgia,No,46,Cash,Annually
2618,31,Male,Idaho,No,29,Bank Transfer,Annually
2619,70,Male,Louisiana,No,12,Venmo,Monthly
2620,68,Male,Connecticut,No,47,Credit Card,Weekly
2621,27,Male,Ohio,No,28,Debit Card,Annually
2622,48,Male,Maine,No,21,Bank Transfer,Annually
2623,63,Male,New Hampshire,No,15,Credit Card,Annually
2624,49,Male,Massachusetts,No,38,Cash,Annually
2625,19,Male,South Dakota,No,19,Credit Card,Annually
2626,30,Male,Colorado,No,31,Credit Card,Weekly
2627,50,Male,Rhode Island,No,30,Credit Card,Every 3 Months
2628,66,Male,Missouri,No,40,Bank Transfer,Quarterly
2629,25,Male,Wyoming,No,42,Credit Card,Bi-Weekly
2630,61,Male,New Hampshire,No,25,Venmo,Annually
2631,29,Male,Maine,No,20,Cash,Quarterly
2632,53,Male,Connecticut,No,3,Cash,Weekly
2633,24,Male,Alaska,No,14,Cash,Annually
2634,51,Male,Alaska,No,32,Credit Card,Fortnightly
2635,26,Male,North Carolina,No,20,PayPal,Every 3 Months
2636,59,Male,Colorado,No,34,PayPal,Fortnightly
2637,41,Male,Utah,No,6,Venmo,Annually
2638,20,Male,Alabama,No,2,PayPal,Annually
2639,22,Male,Hawaii,No,35,Credit Card,Annually
2640,18,Male,New Hampshire,No,33,Debit Card,Quarterly
2641,30,Male,Indiana,No,45,Venmo,Bi-Weekly
2642,25,Male,Vermont,No,20,Bank Transfer,Every 3 Months
2643,39,Male,Iowa,No,48,Bank Transfer,Annually
2644,49,Male,Maryland,No,37,Cash,Monthly
2645,25,Male,New Mexico,No,4,Bank Transfer,Every 3 Months
2646,23,Male,Louisiana,No,24,Bank Transfer,Bi-Weekly
2647,33,Male,New Mexico,No,4,Debit Card,Every 3 Months
2648,60,Male,South Carolina,No,25,Debit Card,Annually
2649,51,Male,Illinois,No,14,PayPal,Bi-Weekly
2650,23,Male,Minnesota,No,14,Bank Transfer,Fortnightly
2651,20,Male,Oregon,No,46,Credit Card,Every 3 Months
2652,51,Male,Tennessee,No,27,PayPal,Quarterly
2653,23,Female,Maryland,No,46,Credit Card,Monthly
2654,67,Female,Wisconsin,No,24,Venmo,Every 3 Months
2655,23,Female,Idaho,No,4,PayPal,Annually
2656,26,Female,Wyoming,No,2,Credit Card,Fortnightly
2657,52,Female,Indiana,No,29,Bank Transfer,Fortnightly
2658,52,Female,Texas,No,7,Credit Card,Fortnightly
2659,52,Female,Ohio,No,39,PayPal,Monthly
2660,35,Female,Kansas,No,46,Credit Card,Fortnightly
2661,24,Female,South Carolina,No,44,Venmo,Annually
2662,43,Female,Michigan,No,20,Bank Transfer,Annually
2663,25,Female,Nebraska,No,44,PayPal,Fortnightly
2664,46,Female,Wisconsin,No,23,Bank Transfer,Annually
2665,22,Female,Illinois,No,37,PayPal,Weekly
2666,70,Female,Louisiana,No,4,Venmo,Weekly
2667,49,Female,Ohio,No,14,Venmo,Fortnightly
2668,48,Female,Maryland,No,31,Cash,Fortnightly
2669,59,Female,Texas,No,9,PayPal,Quarterly
2670,39,Female,Illinois,No,31,Credit Card,Weekly
2671,30,Female,Pennsylvania,No,26,Bank Transfer,Bi-Weekly
2672,37,Female,Alabama,No,41,PayPal,Every 3 Months
2673,56,Female,West Virginia,No,13,Cash,Annually
2674,67,Female,Nevada,No,4,Cash,Monthly
2675,40,Female,Florida,No,15,Cash,Every 3 Months
2676,24,Female,Virginia,No,38,Cash,Bi-Weekly
2677,43,Female,Kentucky,No,3,Cash,Fortnightly
2678,45,Female,Connecticut,No,6,PayPal,Every 3 Months
2679,33,Female,Montana,No,34,Credit Card,Bi-Weekly
2680,53,Female,Montana,No,7,Debit Card,Quarterly
2681,44,Female,Nebraska,No,21,Venmo,Annually
2682,23,Female,Massachusetts,No,17,Debit Card,Monthly
2683,59,Female,North Carolina,No,5,Venmo,Every 3 Months
2684,68,Female,Montana,No,21,Cash,Fortnightly
2685,46,Female,Washington,No,42,Credit Card,Bi-Weekly
2686,56,Female,Virginia,No,49,Credit Card,Quarterly
2687,40,Female,Georgia,No,33,Cash,Fortnightly
2688,61,Female,Delaware,No,12,Debit Card,Bi-Weekly
2689,53,Female,West Virginia,No,18,Credit Card,Every 3 Months
2690,29,Female,Wyoming,No,47,PayPal,Quarterly
2691,44,Female,New Mexico,No,18,Bank Transfer,Weekly
2692,43,Female,Nebraska,No,48,Cash,Monthly
2693,40,Female,Washington,No,18,Debit Card,Every 3 Months
2694,55,Female,Hawaii,No,46,Cash,Quarterly
2695,66,Female,Louisiana,No,34,Credit Card,Every 3 Months
2696,50,Female,Tennessee,No,10,PayPal,Bi-Weekly
2697,57,Female,South Dakota,No,12,Debit Card,Monthly
2698,42,Female,Delaware,No,36,Bank Transfer,Quarterly
2699,55,Female,Virginia,No,34,Venmo,Quarterly
2700,25,Female,Utah,No,49,Debit Card,Annually
2701,22,Female,California,No,36,Cash,Weekly
2702,49,Female,Idaho,No,18,Bank Transfer,Fortnightly
2703,70,Female,Texas,No,39,Debit Card,Fortnightly
2704,56,Female,Tennessee,No,34,PayPal,Weekly
2705,52,Female,Tennessee,No,35,Debit Card,Weekly
2706,65,Female,Washington,No,1,Credit Card,Bi-Weekly
2707,24,Female,Alabama,No,48,Debit Card,Quarterly
2708,32,Female,Nebraska,No,19,Cash,Weekly
2709,57,Female,Alabama,No,44,Debit Card,Weekly
2710,35,Female,Illinois,No,9,Credit Card,Bi-Weekly
2711,69,Female,Wisconsin,No,3,Bank Transfer,Fortnightly
2712,30,Female,Nebraska,No,50,Venmo,Monthly
2713,37,Female,North Dakota,No,7,Debit Card,Quarterly
2714,19,Female,Mississippi,No,20,Debit Card,Annually
2715,53,Female,Iowa,No,16,Credit Card,Bi-Weekly
2716,25,Female,Mississippi,No,29,PayPal,Fortnightly
2717,47,Female,Colorado,No,21,Debit Card,Weekly
2718,18,Female,Nebraska,No,19,Credit Card,Every 3 Months
2719,22,Female,Virginia,No,10,Venmo,Bi-Weekly
2720,69,Female,Louisiana,No,4,Bank Transfer,Monthly
2721,55,Female,Maryland,No,45,Bank Transfer,Quarterly
2722,19,Female,Minnesota,No,17,PayPal,Fortnightly
2723,23,Female,Maine,No,22,PayPal,Fortnightly
2724,54,Female,Texas,No,3,PayPal,Every 3 Months
2725,52,Female,Missouri,No,11,Debit Card,Fortnightly
2726,64,Female,Mississippi,No,4,Debit Card,Annually
2727,33,Female,Michigan,No,11,PayPal,Bi-Weekly
2728,40,Female,Colorado,No,47,Credit Card,Fortnightly
2729,26,Female,Florida,No,17,Debit Card,Weekly
2730,31,Female,Montana,No,32,Credit Card,Monthly
2731,23,Female,Wisconsin,No,37,Bank Transfer,Annually
2732,52,Female,Wisconsin,No,44,Bank Transfer,Quarterly
2733,21,Female,Delaware,No,27,Debit Card,Every 3 Months
2734,31,Female,North Carolina,No,46,PayPal,Annually
2735,63,Female,New York,No,13,Cash,Bi-Weekly
2736,46,Female,California,No,2,PayPal,Bi-Weekly
2737,44,Female,Montana,No,45,Credit Card,Annually
2738,57,Female,North Carolina,No,35,Cash,Every 3 Months
2739,50,Female,Ohio,No,39,Venmo,Every 3 Months
2740,33,Female,Alaska,No,39,Credit Card,Every 3 Months
2741,19,Female,Pennsylvania,No,34,Bank Transfer,Fortnightly
2742,68,Female,Maine,No,41,Venmo,Monthly
2743,27,Female,Texas,No,47,Debit Card,Annually
2744,61,Female,New Jersey,No,17,Venmo,Quarterly
2745,38,Female,Wyoming,No,40,Credit Card,Monthly
2746,28,Female,Michigan,No,44,PayPal,Bi-Weekly
2747,39,Female,Ohio,No,21,PayPal,Every 3 Months
2748,18,Female,West Virginia,No,21,Credit Card,Every 3 Months
2749,24,Female,Virginia,No,16,Venmo,Annually
2750,64,Female,Vermont,No,15,Bank Transfer,Annually
2751,51,Female,Alaska,No,26,PayPal,Every 3 Months
2752,27,Female,Minnesota,No,50,Venmo,Monthly
2753,48,Female,Colorado,No,30,Venmo,Bi-Weekly
2754,69,Female,Rhode Island,No,48,PayPal,Quarterly
2755,59,Female,New Jersey,No,21,Venmo,Bi-Weekly
2756,59,Female,Nevada,No,18,Credit Card,Annually
2757,42,Female,Minnesota,No,41,PayPal,Monthly
2758,39,Female,Delaware,No,11,Venmo,Monthly
2759,32,Female,Illinois,No,8,Bank Transfer,Bi-Weekly
2760,68,Female,Washington,No,42,Cash,Every 3 Months
2761,41,Female,Alaska,No,41,Credit Card,Bi-Weekly
2762,31,Female,Michigan,No,3,Credit Card,Every 3 Months
2763,58,Female,Georgia,No,10,Debit Card,Every 3 Months
2764,28,Female,West Virginia,No,35,Venmo,Quarterly
2765,63,Female,Arizona,No,2,Debit Card,Weekly
2766,64,Female,Colorado,No,24,Credit Card,Quarterly
2767,66,Female,Tennessee,No,47,Credit Card,Monthly
2768,31,Female,Iowa,No,31,Cash,Monthly
2769,55,Female,Kansas,No,28,PayPal,Bi-Weekly
2770,32,Female,Oklahoma,No,13,Cash,Weekly
2771,50,Female,Nebraska,No,22,Bank Transfer,Quarterly
2772,58,Female,Maryland,No,12,Bank Transfer,Fortnightly
2773,18,Female,Pennsylvania,No,10,Bank Transfer,Every 3 Months
2774,39,Female,Arizona,No,45,Bank Transfer,Quarterly
2775,56,Female,Oklahoma,No,42,Credit Card,Quarterly
2776,37,Female,Montana,No,16,Debit Card,Weekly
2777,46,Female,Wyoming,No,6,Bank Transfer,Annually
2778,52,Female,Idaho,No,28,Credit Card,Every 3 Months
2779,70,Female,Pennsylvania,No,24,Credit Card,Bi-Weekly
2780,61,Female,Montana,No,14,Credit Card,Fortnightly
2781,33,Female,Ohio,No,29,PayPal,Fortnightly
2782,65,Female,Mississippi,No,33,PayPal,Weekly
2783,41,Female,Idaho,No,30,PayPal,Annually
2784,19,Female,Virginia,No,26,Credit Card,Quarterly
2785,33,Female,Idaho,No,12,PayPal,Every 3 Months
2786,53,Female,Louisiana,No,13,Bank Transfer,Monthly
2787,54,Female,Colorado,No,41,Debit Card,Every 3 Months
2788,36,Female,West Virginia,No,4,Venmo,Fortnightly
2789,56,Female,Rhode Island,No,2,Credit Card,Annually
2790,28,Female,North Carolina,No,28,Credit Card,Bi-Weekly
2791,34,Female,Maine,No,24,Debit Card,Annually
2792,43,Female,Iowa,No,14,Venmo,Fortnightly
2793,54,Female,Kentucky,No,11,Credit Card,Weekly
2794,37,Female,Massachusetts,No,27,Debit Card,Bi-Weekly
2795,33,Female,New York,No,7,Cash,Fortnightly
2796,33,Female,Nebraska,No,49,PayPal,Annually
2797,55,Female,Oklahoma,No,21,Cash,Annually
2798,63,Female,Oklahoma,No,10,Venmo,Every 3 Months
2799,52,Female,Rhode Island,No,37,PayPal,Weekly
2800,23,Female,Maine,No,9,Bank Transfer,Every 3 Months
2801,70,Female,Arkansas,No,14,Cash,Bi-Weekly
2802,64,Female,New Mexico,No,30,PayPal,Annually
2803,22,Female,Hawaii,No,42,Credit Card,Fortnightly
2804,46,Female,Idaho,No,31,Bank Transfer,Monthly
2805,65,Female,South Carolina,No,48,Bank Transfer,Every 3 Months
2806,18,Female,Nevada,No,48,Cash,Quarterly
2807,45,Female,South Carolina,No,50,Credit Card,Annually
2808,56,Female,Maryland,No,10,Debit Card,Fortnightly
2809,49,Female,Tennessee,No,45,PayPal,Every 3 Months
2810,66,Female,Arkansas,No,27,Debit Card,Quarterly
2811,27,Female,Arizona,No,10,Debit Card,Fortnightly
2812,69,Female,Ohio,No,19,Credit Card,Quarterly
2813,66,Female,North Dakota,No,1,Credit Card,Every 3 Months
2814,45,Female,Vermont,No,39,Debit Card,Quarterly
2815,31,Female,Minnesota,No,14,Bank Transfer,Monthly
2816,33,Female,Idaho,No,40,Venmo,Every 3 Months
2817,43,Female,Maryland,No,45,Venmo,Weekly
2818,25,Female,South Carolina,No,6,Venmo,Weekly
2819,46,Female,California,No,12,Debit Card,Annually
2820,67,Female,Georgia,No,19,Cash,Monthly
2821,26,Female,Vermont,No,5,Cash,Bi-Weekly
2822,35,Female,Georgia,No,37,Venmo,Monthly
2823,61,Female,New Jersey,No,33,PayPal,Quarterly
2824,26,Female,Utah,No,47,Debit Card,Bi-Weekly
2825,39,Female,Utah,No,49,Debit Card,Quarterly
2826,69,Female,North Carolina,No,28,Bank Transfer,Annually
2827,32,Female,Florida,No,23,Venmo,Annually
2828,20,Female,Wisconsin,No,11,Bank Transfer,Bi-Weekly
2829,25,Female,Tennessee,No,33,PayPal,Quarterly
2830,56,Female,Arizona,No,47,Cash,Weekly
2831,63,Female,Oregon,No,13,Venmo,Every 3 Months
2832,34,Female,Virginia,No,4,Credit Card,Weekly
2833,29,Female,Maryland,No,40,PayPal,Quarterly
2834,43,Female,Arkansas,No,19,Cash,Monthly
2835,39,Female,Texas,No,17,Credit Card,Weekly
2836,33,Female,Vermont,No,7,Venmo,Annually
2837,51,Female,Wyoming,No,21,Cash,Bi-Weekly
2838,65,Female,Alabama,No,44,PayPal,Weekly
2839,51,Female,Maine,No,2,Bank Transfer,Weekly
2840,70,Female,South Dakota,No,30,Bank Transfer,Monthly
2841,40,Female,West Virginia,No,41,Cash,Annually
2842,19,Female,Ohio,No,31,Cash,Weekly
2843,28,Female,Arizona,No,48,Debit Card,Quarterly
2844,51,Female,Ohio,No,41,Venmo,Weekly
2845,32,Female,New Mexico,No,42,Venmo,Annually
2846,26,Female,South Dakota,No,39,Debit Card,Every 3 Months
2847,50,Female,Oklahoma,No,15,PayPal,Bi-Weekly
2848,68,Female,Connecticut,No,3,PayPal,Every 3 Months
2849,33,Female,Wisconsin,No,28,Bank Transfer,Quarterly
2850,56,Female,New Hampshire,No,27,PayPal,Bi-Weekly
2851,57,Female,Nebraska,No,36,Debit Card,Annually
2852,58,Female,Nevada,No,42,Debit Card,Monthly
2853,40,Female,New York,No,30,Venmo,Weekly
2854,37,Female,Pennsylvania,No,9,PayPal,Weekly
2855,36,Female,Delaware,No,25,Venmo,Monthly
2856,29,Female,Mississippi,No,33,PayPal,Quarterly
2857,65,Female,Iowa,No,31,Credit Card,Monthly
2858,44,Female,Utah,No,35,Debit Card,Monthly
2859,34,Female,Maryland,No,46,Bank Transfer,Monthly
2860,31,Female,Utah,No,29,Bank Transfer,Annually
2861,28,Female,Rhode Island,No,49,Bank Transfer,Weekly
2862,66,Female,Maryland,No,27,Credit Card,Monthly
2863,68,Female,Hawaii,No,5,Bank Transfer,Every 3 Months
2864,37,Female,Connecticut,No,18,Venmo,Monthly
2865,58,Female,Illinois,No,31,Venmo,Weekly
2866,28,Female,California,No,27,Cash,Fortnightly
2867,54,Female,Connecticut,No,19,Cash,Annually
2868,21,Female,Colorado,No,33,Cash,Fortnightly
2869,45,Female,Colorado,No,42,PayPal,Every 3 Months
2870,57,Female,Georgia,No,16,Bank Transfer,Weekly
2871,47,Female,North Dakota,No,49,Debit Card,Every 3 Months
2872,46,Female,Idaho,No,40,Venmo,Bi-Weekly
2873,63,Female,Connecticut,No,5,Cash,Annually
2874,44,Female,Montana,No,8,Bank Transfer,Monthly
2875,36,Female,Colorado,No,2,Debit Card,Annually
2876,24,Female,Kentucky,No,14,Debit Card,Weekly
2877,65,Female,New Mexico,No,5,Bank Transfer,Fortnightly
2878,32,Female,New Jersey,No,34,Venmo,Monthly
2879,63,Female,California,No,13,Bank Transfer,Annually
2880,62,Female,North Dakota,No,31,Venmo,Annually
2881,19,Female,Florida,No,43,PayPal,Quarterly
2882,38,Female,Texas,No,6,Bank Transfer,Annually
